ISBN	タイトル	サブタイトル	著者	著者2	版表示	出版社	発売者	出版年月	ページ数等	大きさ	付属資料の種類と形態	シリーズ名・シリーズ番号	シリーズ名・シリーズ番号2	シリーズ名・シリーズ番号3	各巻のタイトル	本体価格	セット本体価格
978-4-7642-6729-9	『キリスト教綱要』物語	どのように書かれ、読まれてきたか	B.ゴードン 著	出村彰 訳		教文館		2017.8	351, 7p	19cm						¥3200	
978-4-7642-7415-0	日本の伝道を考える 5		上田光正 著			教文館		2017.8	367p	21cm					キリストへの愛と忠誠に生きる教会	¥2300	
978-4-7642-7419-8	日本キリスト教史	年表で読む	鈴木範久 著			教文館		2017.8	377, 125p	22cm						¥4600	
978-4-7647-1175-4	英語テスト作成入門	効果的なテストで授業を変える!	笠原究 著	佐藤臨太郎 著		金星堂		2017.9	253p	21cm						¥1980	
978-4-7650-2082-4	お客様目線でうまくいく保険窓販5つのステップ		宮原久美 著			近代セールス社		2017.9	154p	21cm						¥1300	
978-4-7653-1724-5	看護学臨地実習ハンドブック	基本的考え方とすすめ方	松木光子 監修	宮地緑 編集・著	第5版	金芳堂		2017.9	222p	26cm						¥3700	
978-4-7661-3020-1	すごい博物画	歴史を作った大航海時代のアーティストたち	デイビッド・アッテンボロー 著	スーザン・オーウェンズ 著		グラフィック社		2017.9	223p	23cm						¥2600	
978-4-7661-3026-3	フランスのノエルでときめくクロスステッチ	250点のモチーフがかわいい魅惑の世界	ヴェロニク・アンジャンジェ 著	柴田里芽 訳・執筆	完全保存版	グラフィック社		2017.9	119p	26cm						¥1800	
978-4-7661-3030-0	フラワーフェアリーズ花の妖精たち 春		シシリー・メアリー・バーカー 作	白石かずこ 訳	リトル・プレス・エディション	グラフィック社		2017.9	1冊(ページ付なし)	15cm						¥900	
978-4-7661-3031-7	フラワーフェアリーズ花の妖精たち 夏		シシリー・メアリー・バーカー 作	白石かずこ 訳	リトル・プレス・エディション	グラフィック社		2017.9	1冊(ページ付なし)	15cm						¥900	
978-4-7661-3032-4	フラワーフェアリーズ花の妖精たち 秋		シシリー・メアリー・バーカー 作	白石かずこ 訳	リトル・プレス・エディション	グラフィック社		2017.9	1冊(ページ付なし)	15cm						¥900	
978-4-7661-3033-1	フラワーフェアリーズ花の妖精たち 冬		シシリー・メアリー・バーカー 作	白石かずこ 訳	リトル・プレス・エディション	グラフィック社		2017.9	1冊(ページ付なし)	15cm						¥900	
978-4-7661-3038-6	トリックアート入門	イラストと写真で描ける3Dアート	ステファン・パブスト 著	假屋淳子 訳		グラフィック社		2017.9	128p	30cm						¥1600	
978-4-7661-3051-5	はじめてのノールビンドニング	縫うように編む、北欧伝統の手仕事	北村系子 著	マツバラヒロコ 著		グラフィック社		2017.9	127p	26cm						¥1600	
978-4-7661-3056-0	建設中。		勝田尚哉 写真・文			グラフィック社		2017.9	139p	19×25cm						¥1900	
978-4-7661-3065-2	縁起のよいデザイン	ロゴや広告、めでたさのあるグラフィック集	フレア 編	グラフィック社編集部 編		グラフィック社		2017.9	190p	26cm						¥2800	
978-4-7661-3090-4	夢のツリーハウス	いつかは手に入れたい天空の城	アラン・ロラン 著	ダニエル・デュフール 著		グラフィック社		2017.9	239p	27cm						¥3500	
978-4-7664-2442-3	岩田健小学校劇脚本集	指導者の劇作り入門	岩田健 著	吉岡正紘 編		慶應義塾大学出版会		2017.9	291p	21cm						¥3000	
978-4-7664-2463-8	Comparative Legal Education from Asian Perspective		KEIGLAD 編			KEIGLAD	慶應義塾大学出版会	2017.8	183p	24cm		Programs for Asian Global Legal Professions Series 1				¥1800	
978-4-7667-3250-4	異邦戦艦、鋼鉄の凱歌 3		林譲治 著			経済界		2017.9	186p	18cm		RYU NOVELS			ソロモン決戦!	¥1000	
978-4-7683-0883-7	手帳事典 2018	自分に合った1冊が見つかる!手帳選びの“最強”使用実例集	荒川翔太 著			玄光社		2017.10	143p	30cm		玄光社MOOK				¥1700	
978-4-7683-0888-2	PEACEFUL CUISINE	ベジタリアン・レシピブック	高嶋綾也 著			玄光社		2017.9	143p	23×23cm						¥2300	
978-4-7684-3556-4	社会的入院から地域へ	精神障害のある人々のピアサポート活動	加藤真規子 著			現代書館		2017.9	225p	20cm						¥2200	
978-4-7684-5746-7	吉本隆明と中上健次		三上治 著			現代書館		2017.9	241p	20cm						¥2200	
978-4-7684-5812-9	クレージー・ランニング	日本人ランナーは何を背負ってきたのか?	高部雨市 著			現代書館		2017.9	230p	20cm						¥2000	
978-4-7698-1653-9	満洲の土建王 榊谷仙次郎	土建国家「満洲国」の深層	岡田和裕 著			潮書房光人社		2017.10	484p	20cm						¥3600	
978-4-7703-2722-2	わかりやすいコンクリート技士合格テキスト		東和博 編著		改訂3版	弘文社		2017.9	326p	22cm		国家・資格シリーズ 331				¥2500	
978-4-7710-2916-3	当事者訴訟の機能と展開	その歴史と行訴法改正以降の利用場面	春日修 著			晃洋書房		2017.9	230p	22cm						¥3800	
978-4-7710-2941-5	大学評価学会年報『現代社会と大学評価』 第13号		大学評価学会年報編集委員会 編集			大学評価学会	晃洋書房	2017.9	131p	21cm					大学・大学評価の原点を探る	¥1800	
978-4-7711-1024-3	中国史を彩った女たち		高橋英司 著			エムケープランニング	高陵社書店	2017.9	249p	20cm						¥1700	
978-4-7720-0991-1	イデアに捧げる愛の詩集		マイケル・ドレイトン 著	岩崎宗治 訳		国文社		2017.9	110p	20cm						¥1500	
978-4-7722-4203-5	女性とツーリズム	観光を通して考える女性の人生	友原嘉彦 編著			古今書院		2017.9	186p	21cm						¥3200	
978-4-7724-1569-9	犯罪捜査科学	捜査・取調・法医・虚偽自白・無罪判決の考証	菱田繁 監修	山村武彦 編著		金剛出版		2017.9	289p	27cm						¥10000	
978-4-7724-1575-0	子どもの法律入門	臨床実務家のための少年法手引き	廣瀬健二 著		第3版	金剛出版		2017.9	197p	19cm						¥2600	
978-4-7724-1577-4	家族の心理	変わる家族の新しいかたち	小田切紀子 編著	野口康彦 編著		金剛出版		2017.9	195p	21cm						¥2600	
978-4-7724-1578-1	機能的家族療法	対応困難な青少年とその家族へのエビデンスにもとづいた処遇	トーマス・L.セックストン 著	岡本吉生 監訳		金剛出版		2017.9	321p	21cm						¥4600	
978-4-7724-1581-1	臨床心理学 Vol.17No.5		石垣琢麿 編			金剛出版		2017.9	p603〜731	26cm					レジリエンス	¥1600	
978-4-7726-1309-5	ぼくは13歳、任務は自爆テロ。	テロと紛争をなくすために必要なこと	永井陽右 著			合同出版		2017.8	141p	21cm						¥1400	
978-4-7726-7707-3	今日からできる認知症予防の食事と生活		家庭栄養研究会 編			食べもの通信社	合同出版	2017.9	93p	21cm						¥1200	
978-4-7730-5876-5	クルマ購入ガイド Vol.26	新車を買いたい人のための購入専門誌				笠倉出版社		2017.10	145p	30cm		サクラムック 70			細部まで徹底的に解説した国産オールカーアルバム	¥990	
978-4-7730-5881-9	爬虫類飼育完全マニュアル VOL.3	REPTILES KEEPING PERFECT MANUAL				笠倉出版社		2017.10	125p	29cm		SAKURA MOOK 75				¥1900	
978-4-7730-5885-7	イケア・ニトリ・無印良品で家が好きになる快適収納の本	いまの家をよりスッキリ、便利に!				笠倉出版社		2017.10	79p	30cm		SAKURA MOOK 79	楽LIFEシリーズ			¥690	
978-4-7730-5888-8	毎日脳活!点つなぎパズル					笠倉出版社		2017.10	182p	30cm		SAKURA MOOK 82				¥657	
978-4-7730-8858-8	メゾンAVへようこそ!		松幸かほ 著			笠倉出版社		2017.9	239p	19cm		CROSS NOVELS				¥890	
978-4-7730-8859-5	はつ恋社長と花よめ修行		高峰あいす 著			笠倉出版社		2017.9	225p	19cm		CROSS NOVELS				¥890	
978-4-7733-8043-9	デンマーク語入門	文法、練習問題、テキスト訳注、語彙	下宮忠雄 著		第2版	近代文藝社		2017.9	204p	18cm		近代文藝社新書				¥1300	
978-4-7733-8046-0	髑髏の会話	中学生文庫怪奇	飛田多恵子 著			近代文藝社		2017.8	125p	19cm						¥1000	
978-4-7740-0729-8	かまくら春秋 No.569	鎌倉・湘南				かまくら春秋社		2017.9	92p	19cm						¥296	
978-4-7741-9174-4	今すぐ使えるかんたんFC2ブログ超入門	無料ではじめるお手軽ブログ	酒井麻里子 著			技術評論社		2017.9	223p	24cm						¥1580	
978-4-7741-9185-0	仕事に使えるクチコミ分析	テキストマイニングと統計学をマーケティングに活用する	小林雄一郎 著			技術評論社		2017.9	147p	21cm						¥1880	
978-4-7741-9214-7	読める描ける電子回路入門	初心者にも再学習者にも最適! 基礎から電子回路の設計が学べる	千葉憲昭 著			技術評論社		2017.9	223p	21cm						¥1980	
978-4-7743-2699-3	オオカミのお札 1		おおぎやなぎちか 作	中川学 絵		くもん出版		2017.8	109p	20cm		くもんの児童文学			カヨが聞いた声	¥1000	
978-4-7743-2700-6	オオカミのお札 2		おおぎやなぎちか 作	中川学 絵		くもん出版		2017.8	109p	20cm		くもんの児童文学			正次が見た影	¥1000	
978-4-7743-2701-3	オオカミのお札 3		おおぎやなぎちか 作	中川学 絵		くもん出版		2017.8	109p	20cm		くもんの児童文学			美咲が感じた光	¥1000	
978-4-7744-0639-8	愛ゆえの反ハルキスト宣言		平山瑞穂 著			皓星社		2017.9	358p	19cm						¥1600	
978-4-7745-1662-2	小さなお店・会社が一人勝ちできるお金をかけない販促の反則技33	すぐに結果が出る集客&売上アップ術	石橋拓也 著			現代書林		2017.9	182p	19cm						¥1500	
978-4-7746-1464-9	おかしのしまのハロウィンパーティー		にしもとおさむ 作絵			教育画劇		2017.9	12場面	27×38cm		行事だいすき!				¥1650	
978-4-7746-1465-6	たのしいクリスマスのじゅんび		たんじあきこ 作絵			教育画劇		2017.9	12場面	27×38cm		行事だいすき!				¥1650	
978-4-7746-1466-3	せつぶんとおに		みやざきひろかず 作絵			教育画劇		2017.9	12場面	27×38cm		行事だいすき!				¥1650	
978-4-7746-1467-0	じゅんびはいいかな?ひなまつり		出口かずみ 絵	はせがわさとみ 作		教育画劇		2017.9	12場面	27×38cm		行事だいすき!				¥1650	
978-4-7746-1468-7	こどものひのさがしもの		田中六大 作絵			教育画劇		2017.9	12場面	27×38cm		行事だいすき!				¥1650	
978-4-7746-1469-4	キラキラぼしのたなばた		あくざわめぐみ 作絵			教育画劇		2017.9	12場面	27×38cm		行事だいすき!				¥1650	
978-4-7747-1363-2	無敵の殿様 3	書下ろし長編時代小説	早見俊 著			コスミック出版		2017.9	290p	15cm		コスミック・時代文庫 は6-29			老中謀殺	¥650	
978-4-7747-1364-9	聖剣裁き	浅草三十八文見世裏帳簿 書下ろし長編時代小説	倉阪鬼一郎 著			コスミック出版		2017.9	288p	15cm		コスミック・時代文庫 く5-2				¥650	
978-4-7747-1367-0	真世界大戦	長編戦記シミュレーション・ノベル	吉田親司 著			コスミック出版		2017.9	627p	15cm		コスミック文庫 よ3-10				¥926	
978-4-7747-8390-1	韓流ラブストーリー完全ガイド 恋風号					コスミック出版		2017.10	129p	30cm	DVDビデオディスク(1枚 12cm)	COSMIC MOOK				¥1278	
978-4-7753-1544-6	スピタのコピタの! 12		緑一色 著			新紀元社		2017.9	93p	21cm		Role & Roll Comics				¥1000	
978-4-7753-1545-3	ギルティウィッチーズ	ブラッドムーンサプリメント	齋藤高吉 監修	桜葉星菜。 著		新紀元社		2017.9	255p	18cm		Role & Roll Books				¥1700	
978-4-7755-2699-6	思い出のバカレコード大全					オークラ出版		2017.10	159p	21cm		OAK MOOK 620				¥1600	
978-4-7755-2701-6	ボクたちの駄!菓子		初見健一 監修			オークラ出版		2017.10	123p	21cm		OAKMOOK 621				¥1389	
978-4-7755-2702-3	淑女を破滅させるには		キャスリーン・キンメル 著	草鹿佐恵子 訳		オークラ出版		2017.9	353p	15cm		マグノリアロマンス KK-01				¥800	
978-4-7766-1755-6	ビジネス電話検定実問題集	知識B級第23回〜第27回 知識A級第23回〜第27回 実践級第26回課題	実務技能検定協会 編			早稲田教育出版		2017.9	223p	21cm		ビジネス系検定				¥1500	
978-4-7770-2095-9	鉄道車輌ガイド vol.26					ネコ・パブリッシング		2017.9	98p	26cm		NEKO MOOK 2595	RM MODELS ARCHIVE		東急7000系	¥2500	
978-4-7770-2108-6	所ジョージの世田谷ベース 35					ネコ・パブリッシング		2017.9	137p	30cm		NEKO MOOK 2608			所さんのスーパーカブ	¥926	
978-4-7770-2114-7	ワークスタイルブック Vol.02	WORK STYLE BOOK				ネコ・パブリッシング		2017.8	146p	26cm		NEKO MOOK 2614			巻頭インタビュー小山薫堂の働き方。	¥1200	
978-4-7770-2119-2	ROLLER magazine #24(2017.AUTUMN)	VINTAGE MOTORCYCLE AND STUFF				ネコ・パブリッシング		2017.8	145p	30cm		NEKO MOOK 2619			THE IRON REDSKIN	¥1278	
978-4-7770-2123-9	KINFOLK VOLUME EIGHTEEN	JAPAN EDITION				ネコ・パブリッシング		2017.9	185p	30cm		NEKO MOOK 2623				¥1389	
978-4-7778-1902-7	犬川柳 柴犬プラス	五・七・五で詠むイヌゴコロ!	シーバ編集部 編			辰巳出版		2017.10	113p	21cm		タツミムック			犬と一緒なら何も怖くない…はず!	¥1000	
978-4-7778-1903-4	猫川柳 泰然自若編	五・七・五で詠むネコゴコロ!				辰巳出版		2017.10	113p	21cm		タツミムック			猫には優しく&人には厳しく!?	¥1000	
978-4-7778-1914-0	MTB日和 vol.31					辰巳出版		2017.10	110p	29cm		タツミムック			安全&気持ちよく下りをもっと楽しもう!!	¥1100	
978-4-7778-1942-3	東映ヒーローMAX VOLUME56(2017AUTUMN)					辰巳出版		2017.10	111p	26cm		タツミムック			新番組『仮面ライダービルド』!絶好調『キュウレンジャー』!!大団円『仮面ライダーエグゼイド』!!!ほか	¥1400	
978-4-7778-1943-0	日本懐かしソノシート大全	あの頃の絵あの頃の音	水落隆行 著			辰巳出版		2017.10	137p	21cm		タツミムック				¥1500	
978-4-7778-1944-7	猫がよろこぶインテリア	楽しくて、心地よくて、人も笑顔に!	ヤノミサエ 著			辰巳出版		2017.10	126p	21cm		タツミムック				¥1200	
978-4-7778-1947-8	ナンプレWスタンダード vol.19					辰巳出版		2017.10	95p	26cm		タツミムック				¥524	
978-4-7779-4802-4	楽やせ体幹ダイエット	元ミス・ユニバース・ジャパン準グランプリが教える	本名由香里 監修			枻出版社		2017.9	87p	26cm		エイムック 3819				¥790	
978-4-7780-3816-8	SEX 4		上條淳士 著		30th Anniversary Edition	小学館クリエイティブ	小学館	2017.9	346p	19cm						¥1800	
978-4-7781-2257-7	comic chocolat vol.16	BOYS BE IN LOVE	吾妻香夜 作	あびるあびい 作		心交社		2017.9	398p	21cm						¥905	
978-4-7781-2277-5	ろくでなし男の躾け方	美人刑事神渡環希の憂鬱	淡路水 著			心交社		2017.9	271p	15cm		CHOCOLAT BUNKO				¥690	
978-4-7781-2279-9	王と緋の獣人		水白ゆも 著			心交社		2017.9	273p	15cm		CHOCOLAT BUNKO				¥690	
978-4-7783-1588-7	自由を盗んだ少年	北朝鮮悪童日記	金革 著	金善和 訳		太田出版		2017.9	196p	20cm						¥1400	
