ISBN	タイトル	サブタイトル	著者	著者2	版表示	出版社	発売者	出版年月	ページ数等	大きさ	付属資料の種類と形態	シリーズ名・シリーズ番号	シリーズ名・シリーズ番号2	シリーズ名・シリーズ番号3	各巻のタイトル	本体価格	セット本体価格
978-4-86524-090-0	高校入試虎の巻東京都版 平成30年度受験		サンケイリビング新聞社 監修			ガクジュツ		2017.8	270p	21×30cm						¥2407	
978-4-86524-093-1	高校入試虎の巻神奈川県版 平成30年度受験		日本学術講師会 監修			ガクジュツ		2017.8	1冊	21×30cm						¥2407	
978-4-86528-179-8	メイキング	人類学・考古学・芸術・建築	ティム・インゴルド 著	金子遊 訳		左右社		2017.10	304, 25p	20cm						¥3100	
978-4-86528-182-8	ウイグル新鋭詩人選詩集	芽生えはじめる言葉たち	ムカイダイス 編訳	河合眞 編訳		左右社		2017.9	275p	22cm						¥1850	
978-4-86529-278-7	帰ってきた元勇者 9		ニシ 著			ポニーキャニオン		2017.9	257p	15cm		ぽにきゃんBOOKS に-1-9				¥650	
978-4-86535-556-7	勝負馬券論	100万仕事のマグナカルタ	市原克也 著			ガイドワークス		2017.10	203p	19cm		競馬王馬券攻略本シリーズ				¥1500	
978-4-86535-630-4	フットサル界のトッププレーヤー達が教える個人技上達バイブル		フットサルナビ編集部 編			ガイドワークス		2017.9	109p	21cm	DVDビデオディスク(1枚 12cm)	FUTSAL NAVI SERIES+ 15				¥2315	
978-4-86535-641-0	回想列車 1		奥田渓竜 作画	中武一日二膳 原作		ガイドワークス		2017.10				GW COMICS				¥700	
978-4-86535-642-7	回想列車 2		奥田渓竜 作画	中武一日二膳 原作		ガイドワークス		2017.10				GW COMICS				¥700	
978-4-86537-097-3	爆笑テストの珍解答500連発!! vol.2	全国の中間期末から集めた	鉄人社編集部 編			鉄人社		2017.9	287p	15cm		鉄人文庫				¥630	
978-4-86537-098-0	怪しい噂	ぜんぶ体張って調べた	鉄人社編集部 編			鉄人社		2017.9	287p	15cm		鉄人文庫				¥650	
978-4-86545-503-8	薩摩島津と西郷隆盛	なぜ人々は西郷隆盛に惚れるのか			完全保存版	英和出版社		2017.10	110p	30cm		EIWA MOOK				¥900	
978-4-86545-504-5	デラックススケルトンベストセレクション Vol.3					英和出版社		2017.11	159p	26cm		EIWA MOOK				¥657	
978-4-86549-119-7	ねこのピートだいすきなおやすみえほん		キムバリー・ディーン 作	ジェームス・ディーン 作		ひさかたチャイルド		2017.9	33p	29cm						¥1300	
978-4-86550-287-9	IBD Research vol.11no.3(2017-9)	Journal of Inflammatory Bowel Disease Research	「IBD Research」編集委員会 編集			先端医学社		2017.9	75p	30cm					特集IBDの病勢をいかに判断するか?	¥2000	
978-4-86556-173-9	ケースブック不動産登記実務の重要論点解説	問題解決のための思考回路と実務指針	林勝博 編	大崎晴由 監修	第2版	民事法研究会		2017.9	469p	21cm						¥4300	
978-4-86559-168-2	歌の心を究むべし	古楽とクラシックのミッシングリンクを求めて	濱田芳通 著			アルテスパブリッシング		2017.9	191p	20cm		Booksウト				¥2200	
978-4-86566-042-5	ビハーラと『歎異抄』による救い		ビハーラ医療団 編			自照社出版		2017.8	250p	19cm		ビハーラ医療団講義集 Part6				¥1800	
978-4-86575-101-7	コンピュータシステムの基礎	Fundamentals of Computer Systems	アイテックIT人材教育研究部 編著		第17版	アイテック		2017.9	702p	26cm						¥4000	
978-4-86579-101-3	世界経済の潮流 2017年1	2017年上半期世界経済報告	内閣府政策統括官(経済財政分析担当) 編集			日経印刷	全国官報販売協同組合	2017.9	204p	26cm					グローバル化と経済成長・雇用	¥1400	
978-4-86590-051-4	詩集 生きてやろうじゃないの!		武澤順子 著	武澤忠 監修		青志社		2017.9	126p	19cm						¥1200	
978-4-86600-036-7	國語讀本	高等小學校用	坪内雄藏 著		復刻	富山房企畫	冨山房インターナショナル	2017.9	918p	22cm						¥4600	
978-4-86636-090-4	株暴騰の法則	勝ち組だけが知っている! 明日上がる株が今わかる!				スタンダーズ		2017.8	127p	26cm						¥1250	
978-4-86640-042-6	福野礼一郎TOKYO中古車研究所 Vol.02		福野礼一郎 著			マガジンボックス		2017.10	128p	29cm		M.B.MOOK				¥1300	
978-4-86643-013-3	免疫力を高めるアマデウスの魔法の音		和合治久 著			アチーブメント出版		2017.9	119p	19cm	録音ディスク(1枚 12cm)					¥1300	
978-4-86656-010-6	MULTIVERSE	板井景助詩集	板井景助 著			海鳥社		2017.8	137p	21cm						¥1800	
978-4-86656-012-0	バングラデシュ砒素汚染と闘う村シャムタ		モンジュワラ・パルビン 著	松村みどり 訳		海鳥社		2017.9	246p	19cm						¥1500	
978-4-86657-033-4	愛玩調教	Please Discipline Me				フロンティアワークス		2017.9	223p	21cm		DARIA COMICS ANTHOLOGY				¥972	
978-4-86657-042-6	ヒミツは子供が寝たあとで♥		高月まつり 著			フロンティアワークス		2017.9	214p	15cm		DARIA BUNKO				¥602	
978-4-86657-043-3	熱砂の王子と偽りの花嫁		淡路水 著			フロンティアワークス		2017.9	262p	15cm		DARIA BUNKO				¥620	
978-4-86657-045-7	双獣姦獄		西野花 著			フロンティアワークス		2017.9	226p	15cm		DARIA BUNKO				¥602	
978-4-86657-049-5	魔法少女2世		ゴリーマン 著			フロンティアワークス		2017.9				Liluct Comics	Hugピクシブシリーズ			¥593	
978-4-86660-013-0	WHATEVER VOL.6(2017FALL&WINTER)					マガジン・マガジン		2017.10	161p	28cm		SUN-MAGAZINE MOOK			UNiQUE	¥926	
978-4-86667-010-2	ザ・ビリオネア・テンプレート	500億を動かす成功者がやっているたった1つの法則	泉忠司 著	佐藤文昭 著		あさ出版		2017.9	269p	19cm	DVDビデオディスク(1枚 12cm)					¥1600	
978-4-86667-013-3	敏感すぎるあなたが7日間で自己肯定感をあげる方法		根本裕幸 著			あさ出版		2017.9	214p	19cm						¥1300	
978-4-86667-014-0	ありがとうすみませんお元気で		河野太通 著			あさ出版		2017.9	175p	19cm						¥1300	
978-4-86669-025-4	君にひと目で恋をして	Sweet words of love	井上美珠 著			Jパブリッシング		2017.9	325p	19cm		Tull kiss label DX tkdx-1				¥1200	
978-4-86669-028-5	国王陛下は身代わり侍女を溺愛する		佐倉紫 著			Jパブリッシング		2017.9	291p	15cm		Royal Kiss Label rk-54				¥648	
978-4-86669-029-2	異世界トリップして強面騎士隊長の若奥様になりました!?		立花実咲 著			Jパブリッシング		2017.9	263p	15cm		Royal Kiss Label rk-53				¥648	
978-4-86669-030-8	春待ちつぼみの恋わずらい		美和 著			Jパブリッシング		2017.9	1冊(ページ付なし)	19cm		G▷Lish comics				¥648	
978-4-86669-031-5	あまえるケダモノ	HE ALWAYS WANTS TO PLAY WITH ME	筋 著			Jパブリッシング		2017.9	162p	19cm		G▷Lish comics				¥667	
978-4-87035-613-9	傍楽	よろこばれる提案営業	川邊康晴 著			梓書院		2017.9	171p	19cm						¥1250	
978-4-87058-659-8	医療&介護職場のルールBOOK	社会人の基本、仕事のルール、職場のマナー150カ条	鷹取敏昭 監修・著	岡本真なみ 共著		医学通信社		2017.9	184p	19cm						¥1200	
978-4-87273-453-9	愚禿釈親鸞の行実	東国常陸の仏教事情	西谷隆義 著			茨城新聞社(制作)		2017.7	325p	22cm						¥3000	
978-4-87290-849-7	うまれてくれてありがとう		アリスン・ブラウン 絵	マーク・スペリング 文		WAVE出版		2017.10	28p	28cm						¥1400	
978-4-87293-642-1	私立中高進学通信関西版 No.68(2017)					エデュケーショナルネットワーク	栄光	2017.9	105p	28cm					知って納得!私学の魅力新発見!	¥619	
978-4-87302-653-4	さあ、信長を語ろう!		天美大河 著			郁朋社		2017.9	134p	20cm						¥1000	
978-4-87311-815-4	プロダクションレディマイクロサービス	運用に強い本番対応システムの実装と標準化	Susan J.Fowler 著	佐藤直生 監訳		オライリー・ジャパン	オーム社	2017.9	193p	21cm						¥2600	
978-4-87326-690-9	新化学インデックス 2018年版					化学工業日報社		2017.8	1333p	26cm						¥27000	
978-4-87354-661-2	関西大学と大正ロマンの世界	「夢の顔たち」の人脈ヒストリア	浜本隆志 著			関西大学出版部		2017.9	247p	19cm						¥1600	
978-4-87380-488-0	2020年度大学入試改革!新テストのすべてがわかる本		伯井美徳 著	大杉住子 著		教育開発研究所		2017.9	168p	21cm						¥2000	
978-4-87404-191-8	全国信用組合財務諸表 平成28年度					金融図書コンサルタント社		2017.8	127p	30cm						¥8100	
978-4-87498-621-9	日本ナショナリズムの歴史 1		梅田正己 著			高文研		2017.9	368p	19cm					「神国思想」の展開と明治維新	¥2800	
978-4-87539-256-9	国際開発ジャーナル No.730(2017SEPTEMBER)	国際協力の最前線をリポートする				国際開発ジャーナル社		2017.9	74p	27cm						¥972	
978-4-87555-805-7	政治行政入門		山梨学院大学政治行政研究会 編著		新版	公人の友社		2017.9	309p	21cm						¥2500	
978-4-87568-792-4	小川仁志化学<理論・無機・有機>講義の実況中継	化学基礎+化学	小川仁志 著			語学春秋社		2017.9	644p	21cm						¥2300	
978-4-87586-530-8	ブッダの毒舌	逆境を乗り越える言葉	平野純 監修			芸術新聞社		2017.9	158p	18cm						¥1300	
978-4-87739-296-3	爪句@今日の一枚 2016		青木曲直 著			共同文化社		2017.3	1冊(ページ付なし)	10cm		北海道豆本 series31	都市秘境100選ブログ			¥476	
978-4-87791-284-0	中国朝鮮族のトランスナショナルな移動と生活		宮島美花 著			国際書院		2017.9	246p	21cm		香川大学経済研究叢書 30				¥3400	
978-4-87794-114-7	整形外科カンファレンス必携		小林昭 編		新版 第5版	協和企画		2017.9	186p	19cm						¥1700	
978-4-87795-356-0	一瞬で道徳力を引き出す「いい話」二宮尊徳奇跡のことば	大人でも子供でも心に響く	石川佐智子 著		新装版	コスモ21		2017.9	231p	19cm						¥1500	
978-4-87797-245-5	長良川	清流譜 後藤亘写真集	後藤亘 著			岐阜新聞社総合メディア局出版室		2017.8	119p	24×26cm						¥1852	
978-4-87798-680-3	実践!刑事証人尋問技術 part2	事例から学ぶ尋問のダイヤモンドルール	ダイヤモンドルール研究会ワーキンググループ 編著			現代人文社	大学図書	2017.9	342p	21cm		GENJIN刑事弁護シリーズ 20				¥3500	
978-4-87919-398-8	HQおかあさんズ	本日もギャグ日和 HQおかあさんズ中心同人誌アンソロジー				メディアソフト	三交社	2017.9	122p	21cm		Philippe Comics				¥898	
978-4-87919-399-5	HQわたしの弟と	お姉ちゃんといっしょ! HQドリームアンソロジー				メディアソフト	三交社	2017.9	122p	21cm		Philippe Comics				¥898	
978-4-87973-468-6	エネルギー管理士試験講座 平成29年度改正省エネ法対応版1	熱分野・電気分野共通				省エネルギーセンター		2017.8	277p	21cm					エネルギー総合管理及び法規	¥2600	
978-4-87981-610-8	なるほど呼吸学	あいうべ体操で息育	今井一彰 著			少年写真新聞社		2017.9	47p	27cm						¥1800	
978-4-87981-611-5	ロゼットのたんけん		おくやまひさし 著			少年写真新聞社		2017.9	47p	27cm		ぼくの自然観察記				¥1800	
978-4-88117-924-6	デルマ No.261(2017年9月号)	Monthly Book Derma	塩原哲夫 編集主幹	照井正 編集主幹		全日本病院出版会		2017.9	7, 94p	26cm					外来でできる皮膚外科施術の基本手技	¥2500	
978-4-88238-028-3	快適な住まい実現BOOK 2017					産経広告社		2017.8	114p	30cm					優良ハウスメーカー特集	¥926	
978-4-88259-165-8	紙芝居の歴史を生きる人たち	聞き書き『街頭紙芝居』	畑中圭一 著	文民教育協会子どもの文化研究所 編集		文民教育協会子どもの文化研究所	生活ジャーナル	2017.9	178p	21cm		叢書文化の伝承と創造 2				¥1800	
978-4-88282-991-1	アスリートヨガ	全ての運動器を強化するスポーツヨガ	ライアン・カニングハム 著	東出顕子 訳		ガイアブックス		2017.9	240p	26cm						¥2600	
978-4-88378-552-0	救急・集中治療 Vol29No9・10(2017)		大塚将秀 特集編集			総合医学社		2017.9	p641〜793	26cm					エキスパートに学ぶ呼吸管理のすべて	¥4600	
978-4-88384-257-5	コア・テキスト民法 1		平野裕之 著		第2版	新世社	サイエンス社	2017.9	14, 366p	21cm		ライブラリ民法コア・テキスト 1			民法総則	¥2300	
978-4-88384-263-6	コンパクトミクロ経済学		赤木博文 著		第2版	新世社	サイエンス社	2017.9	244p	19cm		コンパクト経済学ライブラリ 3				¥1950	
978-4-88469-916-1	嵐ノカタチ	5人のコトバ、その想い	永尾愛幸 著			太陽出版		2017.9	199p	19cm						¥1300	
978-4-88486-241-1	私立中学校・高等学校受験年鑑 2018年度	東京圏版				大学通信		2017.8	964p	21cm						¥1500	
978-4-88561-245-9	東奥年鑑 2018	Data Yearbook Aomori	東奥日報社 編集			東奥日報社		2017.9	783p 図版16p	26cm						¥5000	
978-4-88616-354-7	雪割草パーフェクトブック Vol.15					栃の葉書房		2017.9	144p	26cm						¥1852	
978-4-88621-770-7	律令国家の隼人支配		菊池達也 著			同成社		2017.9	279p	22cm		同成社古代史選書 27				¥6000	
978-4-88626-616-3	ほしのかがやくよるに		オナー・エアーズ 絵	ジャン・ゴッドフリー 文	新装版	ドン・ボスコ社		2017.10	27p	22cm						¥750	
978-4-88626-622-4	ながさきアンジェラスのかね	1945年のクリスマス	おむらまりこ え	中井俊已 ぶん		ドン・ボスコ社		2017.10	1冊(ページ付なし)	31cm						¥1000	
978-4-88656-438-2	不都合な日本語		大野敏明 著			展転社		2017.9	228p	19cm						¥1600	
978-4-88656-446-7	國の防人 第3号					展転社		2017.9	135p	21cm						¥1000	
