ISBN	タイトル	サブタイトル	著者	著者2	版表示	出版社	発売者	出版年月	ページ数等	大きさ	付属資料の種類と形態	シリーズ名・シリーズ番号	シリーズ名・シリーズ番号2	シリーズ名・シリーズ番号3	各巻のタイトル	本体価格	セット本体価格
978-4-86069-525-5	ありがたいまいにち		島田ルウナ 著				吉備人出版	2017.9	111p	22cm						¥1200	
978-4-86078-372-3	私の中にいる私でない私		パクオクス 著	久貝京子 訳		澪標		2017.8	235p	22cm		マインドブックシリーズ 3				¥1500	
978-4-86099-239-2	木材科学講座 3		石丸優 編	古田裕三 編		海青社		2017.10	210p	21cm					木材の物理	¥1845	
978-4-86129-322-1	鍼灸医学の基礎と来歴	偏屈人的私講釈	黒田(晃生)俊吉 著			たにぐち書店		2017.8	427p	21cm						¥3500	
978-4-86152-637-4	フランス絵本の世界	鹿島茂コレクション	鹿島茂 著			青幻舎		2017.9	220p	28cm						¥3200	
978-4-86152-639-8	花しるべ手帖	誕生日の花個紋	花個紋企画室 著			青幻舎		2017.9	415p	15cm						¥1500	
978-4-86152-643-5	拈華	nenge	緒方慎一郎 著	川本諭 著		青幻舎		2017.9	1冊(ページ付なし)	26cm						¥4000	
978-4-86163-283-9	日本の省エネルギー技術の中国地域暖房への活用		吉野博 監修	中国地域暖房省エネルギー研究会 編著		東北大学出版会		2017.9	268p	21cm						¥2500	
978-4-86182-298-8	メタヒストリー	一九世紀ヨーロッパにおける歴史的想像力	ヘイドン・ホワイト 著	岩崎稔 監訳		作品社		2017.10	703p	22cm						¥6800	
978-4-86182-643-6	密告者		フアン・ガブリエル・バスケス 著	服部綾乃 訳		作品社		2017.9	547p	20cm						¥4600	
978-4-86182-646-7	黒死館殺人事件	「新青年」版	小栗虫太郎 著	松野一夫 挿絵		作品社		2017.9	479p	22cm						¥6800	
978-4-86182-651-1	スター女優の文化社会学	戦後日本が欲望した聖女と魔女	北村匡平 著			作品社		2017.9	431p	20cm						¥2800	
978-4-86182-652-8	サイバネティクス全史	人類は思考するマシンに何を夢見たのか	トマス・リッド 著	松浦俊輔 訳		作品社		2017.10	417, 43p 図版32p	20cm						¥3600	
978-4-86182-653-5	パンツァー・オペラツィオーネン	第三装甲集団司令官「バルバロッサ」作戦回顧録	ヘルマン・ホート 著	大木毅 編・訳・解説		作品社		2017.9	460p	20cm						¥3600	
978-4-86185-248-0	『日本』って、どんな国?	初の<日本語作文コンクール>世界大会 101人の「入賞作文」	大森和夫 編著	大森弘子 編著		日本僑報社		2017.10	233p	19cm						¥1900	
978-4-86185-249-7	日中中日翻訳必携 実戦編3		千葉明 著			日本僑報社		2017.12	201p	21cm					美しい中国語の手紙の書き方・訳し方	¥1900	
978-4-86187-144-3	種子が消えればあなたも消える	共有か独占か	西川芳昭 著			コモンズ		2017.9	226p	19cm						¥1800	
978-4-86199-999-4	猫のいる部屋	家族にとっても猫にとっても居心地のいい空間づくり。				三才ブックス		2017.10	143p	21cm						¥1300	
978-4-86201-875-5	誰もがすぐに使えるようになるiPhone 8 & iPhone 8 Plus簡単&完全マスター	Everyone can use iPhone 8 & iPhone 8 Plus immediately				メディアックス		2017.10	96p	30cm		メディアックスMOOK 625				¥1000	
978-4-86207-601-4	大学の約束 2017-2018		スタディサプリ 編			リクルートホールディングス		2017.9	146p	30cm		リクルートムック			国公立・私立全国47校徹底取材	¥463	
978-4-86228-096-1	米朝戦争をふせぐ	平和国家日本の責任	和田春樹 著			青灯社		2017.10	112p	19cm						¥1200	
978-4-86246-309-8	cinefex NUMBER46	日本版	OXYBOT株式会社 編集			ボーンデジタル		2017.9	107p	28cm					エイリアン:コヴェナント/キングコング:髑髏島の巨神/ゴースト・イン・ザ・シェル	¥1500	
978-4-86249-293-7	仏典百話		高橋勇夫 著		新装版	東方出版		2017.10	304p	18cm						¥1500	
978-4-86250-507-1	優しい木の住まい VOL.17	広島の 地域産材を使って建てた「長期優良住宅」実例集				広島県工務店協会	ザメディアジョン	2017.10	72p	30cm						¥352	
978-4-86251-279-6	空前絶後★ベンチャー企業は宇宙的発想で!!		早川和宏 著			三和書籍		2017.9	339p	19cm						¥1500	
978-4-86255-425-3	アジアフットボール批評 special issue05		『フットボール批評』編集部 編著			カンゼン		2017.9	128p	26cm					激変!日本人が知っておくべきアジアの未来地図	¥1300	
978-4-86279-446-8	プレミアムSUVパーフェクトブック 2017-2018	注目最新モデルを完全網羅				モーターマガジン社		2017.9	163p	30cm		Motor Magazine Mook				¥1852	
978-4-86294-205-0	精神科看護 2017-10	THE JAPANESE JOURNAL OF PSYCHIATRIC NURSING	『精神科看護』編集委員会 編			精神看護出版		2017.9	78p	26cm					3年目以降の成長に向けて	¥1000	
978-4-86297-707-6	西郷隆盛	波乱に満ちた薩摩の英雄 2018年NHK大河ドラマ「西郷どん」をトコトン楽しむ				ロングランドジェイ	ジーウォーク	2017.9	97p	30cm						¥900	
978-4-86297-709-0	監禁された優等生姉妹		吉澤瑠偉 著			トライアングル・フォース	ジーウォーク	2017.10				ムーグコミックス	ピーチシリーズ			¥694	
978-4-86297-710-6	妊活道少年 下		伊藤えみ李 著			ロングランドジェイ	ジーウォーク	2017.10				ムーグコミックス	ビーエフシリーズ			¥694	
978-4-86297-711-3	ひろあかちび!	ミニマムヒーローDAYS				ロングランドジェイ	ジーウォーク	2017.10				ムーグコミックス	ルイシリーズ			¥926	
978-4-86297-714-4	パパにいじられ満員電車		IRIE 著			トライアングル・フォース	ジーウォーク	2017.10				ムーグコミックス	ピーチシリーズ			¥741	
978-4-86319-633-9	産業保健ハンドブック		森晃爾 編		改訂15版	労働調査会		2017.9	104p	21cm		産業保健ハンドブックシリーズ 1				¥600	
978-4-86324-119-0	泣きたくなるような青空		吉田修一 著			木楽舎		2017.10	172p	19cm		翼の王国books				¥1200	
978-4-86324-120-6	最後に手にしたいもの		吉田修一 著			木楽舎		2017.10	176p	19cm		翼の王国books				¥1200	
978-4-86329-157-7	メタファー思考は科学の母		大嶋仁 著			弦書房		2017.10	229p	19cm						¥1900	
978-4-86336-681-7	八ケ岳デイズ vol.13(2017AUTUMN)	森に遊び、高原に暮らすライフスタイルマガジン				東京ニュース通信社		2017.9	125p	30cm		TOKYO NEWS MOOK 通巻648号			作って、買って、食べて幸せ パンがある生活。	¥1000	
978-4-86336-682-4	TVガイドVOICE STARS vol.03					東京ニュース通信社		2017.9	123p	30cm		TOKYO NEWS MOOK 通巻649号			特集蒼井翔太という奇跡	¥1200	
978-4-86336-683-1	haru hana Vol.044(2017OCTOBER&NOVEMBER)					東京ニュース通信社		2017.9	122p	30cm		TOKYO NEWS MOOK 通巻650号	TVガイド		KAI(EXO) VIXX Key(SHINEE) B.A.P. DAY6 UP10TION PENTAGON ユ・スンホ	¥907	
978-4-86336-684-8	『仮面ライダーエグゼイド』キャラクターブック LEVEL.2		冨永智子 撮影			東京ニュース通信社		2017.9	96p	30cm		TOKYO NEWS MOOK 通巻651号	TVガイド		SELECT▷PARADOX	¥2700	
978-4-86339-092-8	覚醒せよ、わが身体。	トライアスリートのエスノグラフィー	八田益之 著	田中研之輔 著		ハーベスト社		2017.9	246p	19cm						¥1800	
978-4-86345-342-5	楽日は来るのだろうか	物理学研究者の、未来への展望と今この時、その重要性の如何に想いを致すエッセイ	曽我文宣 著			丸善プラネット	丸善出版	2017.9	240p	21cm						¥1800	
978-4-86349-661-3	踊るお前らと大迷惑 1		美川べるの 著			茜新社		2017.9				EDGE COMIX				¥722	
978-4-86349-662-0	I	イトウさん 2	冥花すゐ 著			茜新社		2017.9				EDGE COMIX				¥680	
978-4-86351-130-9	認知症ケア事例ジャーナル Vol.10-2(2017)	Case Journal of Dementia Care				日本認知症ケア学会	ワールドプランニング	2017.9	p109〜216	26cm					特集心理学を認知症ケアに生かす	¥1714	
978-4-86353-257-1	社会福祉法人会計の実務 第1編	平成29年4月施行省令会計基準対応	宮内忍 著	宮内眞木子 著	改訂第2版	東京都社会福祉協議会		2017.8	156p	30cm					経理規程・経理実務編	¥2000	
978-4-86353-258-8	社会福祉法人会計の実務 第2編	平成29年4月施行省令会計基準対応	宮内忍 著	宮内眞木子 著	改訂第2版	東京都社会福祉協議会		2017.8	284p	30cm					会計基準の体系と具体的取扱編	¥3100	
978-4-86353-259-5	社会福祉法人会計の実務 第3編	平成29年4月施行省令会計基準対応	宮内忍 著	宮内眞木子 著	改訂第2版	東京都社会福祉協議会		2017.8	234p	30cm					運営費運用指導と月次処理編	¥2400	
978-4-86354-225-9	小学生でもわかる国を守るお仕事そもそも事典	実は大人も知らない自衛隊のあれこれ…	佐藤正久 著			シーアンドアール研究所		2017.10	111p	24cm						¥1530	
978-4-86354-230-3	火災と消防の科学		齋藤勝裕 著			シーアンドアール研究所		2017.10	215p	19cm		SUPERサイエンス				¥1630	
978-4-86367-334-2	いまさら人に聞けない非公開中小会社の「決算書作成」実務	Q&A	辰巳八栄子 著			セルバ出版	創英社	2017.9	311p	21cm		基礎知識と実務がマスターできるいまさらシリーズ				¥2800	
978-4-86367-365-6	いまさら人に聞けない「減価償却」の会計・税務	Q&A	ブレイン 編著		平成29年8月改訂	セルバ出版	創英社	2017.9	207p	21cm		基礎知識と実務がマスターできるいまさらシリーズ				¥2200	
978-4-86377-048-5	私たちの決断	あの日を境に…	原発賠償京都訴訟原告団 編			耕文社		2017.9	126p	21cm						¥1200	
978-4-86385-275-4	かげを歩く男	詩集	幸松榮一 著			書肆侃侃房		2017.9	316p	19cm						¥2000	
978-4-86385-276-1	眠れる海	歌集	野口あや子 著			書肆侃侃房		2017.9	161p	20cm		現代歌人シリーズ 17				¥2200	
978-4-86385-277-8	あなたとわたしのドキュメンタリー	死ぬな、終わらせるな、死ぬな	成宮アイコ 著			書肆侃侃房		2017.9	191p	19cm						¥1500	
978-4-86385-278-5	ライナスの毛布		高田ほのか 著			書肆侃侃房		2017.9	127p	19cm		ユニヴェール 6				¥1700	
978-4-86388-242-3	LOADED VOL.32					メディアボーイ		2017.11	199p	30cm		メディアボーイMOOK			秋服の流儀	¥620	
978-4-86395-938-5	パンダルンダ 第3話		大川紫央 著	「パンダルンダ」作画プロジェクト 絵		幸福の科学出版		2017.9	1冊(ページ付なし)	27cm					パンダちゃんとミラクルそんちょう	¥1300	
978-4-86395-942-2	自分の国は自分で守れ	「戦後政治」の終わり、「新しい政治」の幕開け	大川隆法 著			幸福の科学出版		2017.9	135p	19cm						¥1500	
978-4-86396-508-9	hangtime Issue005					芸文社		2017.11	97p	30cm		GEIBUN MOOK			BURN YOUR SOUL魂を燃やせ	¥926	
978-4-86399-399-0	CBT問題集TECOMこあかり! 2018-4		『CBT問題集』編集委員会 編			テコム出版事業部		2017.9	26, 321p	26cm					新問篇	¥5000	
978-4-86403-247-6	室町幕府将軍列伝		榎原雅治 編	清水克行 編		戎光祥出版		2017.10	423p	19cm						¥3200	
978-4-86410-573-6	ターニングポイント	マンガ バンド・デシネ アメリカン・コミックス作品集	浦沢直樹 ほか作	原正人 訳		Euromanga	飛鳥新社	2017.9	118p	26cm		EUROMANGA COLLECTION				¥2200	
978-4-86436-978-7	この契約にHな内容は含まれてません!		有馬ちま子 著			コアマガジン		2017.9	1冊(ページ付なし)	19cm		ドラコミックス No.464				¥639	
978-4-86439-548-9	厚生労働 2017-9	生活と政策をつなぐ広報誌				日本医療企画		2017.9	47p	30cm						¥600	
978-4-86439-572-4	ヘルスケア・レストラン 2017-10					日本医療企画		2017.9	80p	30cm						¥1100	
978-4-86439-579-3	月刊医療経営士 2017-10月号	次代を担う医療経営人財をサポートする				日本医療企画		2017.9	64p	30cm						¥800	
978-4-86439-585-4	CLINIC BAMBOO 2017-9	ばんぶう				日本医療企画		2017.9	72p	28cm					結果・実践につなげる!!スタッフを動かす会議術	¥1000	
978-4-86439-598-4	介護ビジョン 2017.10	最新介護経営				日本医療企画		2017.9	80p	28cm					<特集>介護の原点自立支援介護が拓く未来	¥1200	
978-4-86439-610-3	PHASE3 Vol.398(2017.October)	最新医療経営				日本医療企画		2017.9	80p	28cm						¥1200	
978-4-86445-094-2	周縁領域からみた秦漢帝国		高村武幸 編			六一書房		2017.9	227p	26cm						¥4000	
978-4-86447-458-0	アジングJapan最前線 2017-2018					つり人社		2017.10	127p	29cm		別冊つり人 vol.453			特集釣れるスタイルはココが違う!痛快ゲームのベーシック	¥1400	
978-4-86462-142-7	国連・女性・NGO Part2		国連NGO国内女性委員会 編			パド・ウィメンズ・オフィス		2017.9	151p	21cm					世界を変えるのは、あなた	¥1500	
978-4-86471-550-8	シュタイナー思想とヌーソロジー	物質と精神をつなぐ思考を求めて	半田広宣 著	福田秀樹 著		ヒカルランド		2017.9	743p	21cm						¥8000	
978-4-86472-613-9	魔術士オーフェンはぐれ旅	約束の地で Season4:The Pre Episode	秋田禎信 著			TOブックス		2017.10	285p	15cm		TO文庫 あ1-3				¥650	
978-4-86472-617-7	24時のイタズラな彼女 1		コブネ 作画	活火山 原作		TOブックス		2017.10	1冊(ページ付なし)	19cm						¥600	
978-4-86491-348-5	Ms.マーベル:もうフツーじゃないの		G.ウィロー・ウィルソン 著	エイドリアン・アルフォナ 著		ヴィレッジブックス		2017.9	115p	26cm						¥2200	
978-4-86491-349-2	プラネット・ハルク 天の巻		グレッグ・パク ほか著	御代しおり 訳		ヴィレッジブックス		2017.9	154p	26cm						¥2600	
978-4-86491-350-8	ロキ:エージェント・オブ・アスガルド		アル・エウィング 著	リー・ガーベット 著		ヴィレッジブックス		2017.9	120p	26cm						¥2400	
978-4-86491-351-5	歪んだ絆の刻印		J.D.ロブ 著	小林浩子 訳		ヴィレッジブックス		2017.9	678p	15cm		ヴィレッジブックス F-ロ3-45	イヴ&ローク 43			¥980	
978-4-86493-196-0	NS MAGAZINE 2017OCTOBER					エクスクルーシブ	グラフィス	2017.9	126p	29cm		Grafis Mook			PLUG'N SPRAY	¥1157	
978-4-86494-156-3	持ち歩き脳活ドリルプラス vol.3		脳活教室 編			白夜書房		2017.10	242p	19cm		白夜ムック 566				¥500	
978-4-86495-197-5	平凡な俺にスパダリが舞い降りた		赤根晴 著			秋水社	大都社	2017.10				DAITO COMICS BLシリーズ				¥648	
978-4-86495-198-2	マイニチねこざんまい		いわみちさくら			秋水社	大都社	2017.10				DAITO COMICS	PCシリーズ			¥787	
